0,0,60.68173582049124
0,1,61.48503814052049
0,2,59.469191261195235
0,3,60.35062017315641
0,4,60.25891301415116
0,5,60.70199495812341
0,6,59.24123387808474
0,7,60.158894909852705
0,8,60.00649001575283
0,9,61.1493811157318
1,0,60.69020829520679
1,1,60.36204373584153
1,2,61.53332198846084
1,3,60.82073026379801
1,4,59.64350419153688
1,5,62.005128862016974
1,6,60.09313006032848
1,7,60.03615149848443
1,8,59.9697724762796
1,9,58.410398675319385
2,0,59.046298767123176
2,1,60.29758677457992
2,2,61.39984495774471
2,3,59.669460711087225
2,4,61.215400834790024
2,5,61.04060340532348
2,6,60.417600391681674
2,7,59.6788300894031
2,8,61.37776282945711
2,9,59.28423009083883
3,0,60.833901701593746
3,1,59.76939197109211
3,2,59.63240896116146
3,3,60.34276798951684
3,4,60.5132649475661
3,5,61.51237246201442
3,6,59.36469718304295
3,7,60.83501633492638
3,8,59.59460230074585
3,9,61.189299689516794
4,0,60.01443462696437
4,1,59.20236293484426
4,2,60.15194232378427
4,3,60.6621974941156
4,4,60.81264434498545
4,5,59.758576460450726
4,6,60.14359819032623
4,7,61.40363746838148
4,8,61.80959140071709
4,9,59.5036978247703
5,0,60.69148947923871
5,1,60.06835863345688
5,2,60.46014431113006
5,3,61.049241069076096
5,4,59.35123470002857
5,5,61.157861400768546
5,6,59.18315478910292
5,7,61.01217169420295
5,8,60.558310307981
5,9,59.95638388673499
6,0,61.289680294997765
6,1,59.38184129704828
6,2,61.378173774354224
6,3,61.264101589548
6,4,60.93409249798175
6,5,60.54199912799451
6,6,59.277870890097375
6,7,59.546145171748094
6,8,59.559022913221604
6,9,60.43799101508706
7,0,59.208067678212274
7,1,61.428553900969135
7,2,60.80224995029488
7,3,61.00115625385581
7,4,60.76927424709517
7,5,59.287823809883164
7,6,59.79080536436373
7,7,59.811106801584266
7,8,60.14121195299387
7,9,61.37459897874545
8,0,61.46585293147309
8,1,60.942332366563335
8,2,58.14792193654968
8,3,60.86987201345108
8,4,61.054869808066094
8,5,60.0944233814989
8,6,60.03846315854137
8,7,59.54735724277509
8,8,60.089945343247415
8,9,61.34749704888701
9,0,60.70070957463743
9,1,59.708490209752824
9,2,61.481817864172356
9,3,60.212373681479534
9,4,60.67524633846661
9,5,60.057580110989726
9,6,61.30605904671253
9,7,60.07086301068822
9,8,60.56234421020237
9,9,58.82568656767621
