0,0,52.61826169779877
0,1,51.80879226350352
0,2,53.25637715034114
0,3,52.53870730151675
0,4,52.78535303801063
0,5,52.47431292509088
0,6,52.74269859388427
0,7,53.52236312851845
0,8,51.92423994702685
0,9,53.045824261160504
1,0,52.84888525714411
1,1,52.36452114938166
1,2,53.319232736834
1,3,52.167732762835435
1,4,51.909644303282434
1,5,52.39140833915476
1,6,52.57472968250094
1,7,52.739035237067235
1,8,53.00082058871613
1,9,53.251591784882805
2,0,52.69748054377155
2,1,53.00114779645882
2,2,52.906147342731295
2,3,53.221107405340874
2,4,52.51560887052723
2,5,52.13571446783388
2,6,52.05339476139666
2,7,51.894645810439954
2,8,52.43864549330894
2,9,53.901493361864084
3,0,53.77387112353649
3,1,52.308532685728224
3,2,52.26842575886488
3,3,51.76549708779467
3,4,52.393752434020456
3,5,53.45992115316381
3,6,52.42722836609671
3,7,52.45277576748312
3,8,53.45010590807556
3,9,52.36458584184913
4,0,52.42749383573791
4,1,52.67050773004737
4,2,53.584161897565195
4,3,52.153216571788555
4,4,51.826214221438235
4,5,53.07908557044193
4,6,53.22409735481954
4,7,52.94759822947977
4,8,52.48535073632966
4,9,52.32207264729111
5,0,51.87196033544673
5,1,53.481110571977915
5,2,52.625978238647114
5,3,52.95873118070819
5,4,52.40732640709656
5,5,52.29215624535784
5,6,52.874631616940256
5,7,52.96360409922881
5,8,52.16571156799828
5,9,53.08534019294581
6,0,53.65694199708324
6,1,53.111725396630334
6,2,51.81352115746635
6,3,52.6099562796435
6,4,52.42338252432926
6,5,54.1982862053938
6,6,52.17806971799934
6,7,50.9904502499218
6,8,52.9856118796762
6,9,52.60689453821858
7,0,52.79042986253849
7,1,52.90407871918063
7,2,51.62338412677117
7,3,53.05178315774848
7,4,53.200308788105275
7,5,53.0927855421016
7,6,51.95946766453775
7,7,52.93814974122169
7,8,52.83443445515114
7,9,52.2831887685723
8,0,52.520602725623434
8,1,52.65794354046548
8,2,50.98434498315071
8,3,53.419182252272336
8,4,53.26888117193791
8,5,52.34948206082554
8,6,52.51305341641931
8,7,52.48946028574114
8,8,53.518392694459365
8,9,52.916171761607075
9,0,53.270279797395816
9,1,52.57728295200646
9,2,52.81326695381072
9,3,50.64165940628671
9,4,53.043111314472426
9,5,52.47241483232641
9,6,53.25171772798621
9,7,52.60282963878613
9,8,53.366995001576385
9,9,52.651772559263776
