0,0,0,1.0
0,0,1,0.9523809523809523
0,0,2,1.0
0,0,3,0.9444444444444444
0,1,0,0.9666666666666667
0,1,1,1.0
0,1,2,0.9047619047619048
0,1,3,1.0
0,2,0,1.0
0,2,1,0.9666666666666667
0,2,2,1.0
0,2,3,0.9230769230769231
0,3,0,0.9411764705882353
0,3,1,0.967741935483871
0,3,2,1.0
0,3,3,1.0
0,4,0,0.9565217391304348
0,4,1,1.0
0,4,2,1.0
0,4,3,0.9655172413793104
0,5,0,1.0
0,5,1,0.9444444444444444
0,5,2,1.0
0,5,3,0.8571428571428571
0,6,0,0.9565217391304348
0,6,1,0.8571428571428571
0,6,2,1.0
0,6,3,1.0
0,7,0,1.0
0,7,1,0.9090909090909091
0,7,2,0.9375
0,7,3,1.0
0,8,0,0.8461538461538461
0,8,1,0.9310344827586207
0,8,2,1.0
0,8,3,1.0
0,9,0,1.0
0,9,1,0.8947368421052632
0,9,2,0.9375
0,9,3,1.0
1,0,0,0.875
1,0,1,1.0
1,0,2,1.0
1,0,3,1.0
1,1,0,1.0
1,1,1,1.0
1,1,2,0.9473684210526315
1,1,3,1.0
1,2,0,0.9444444444444444
1,2,1,1.0
1,2,2,1.0
1,2,3,1.0
1,3,0,1.0
1,3,1,0.8888888888888888
1,3,2,1.0
1,3,3,1.0
1,4,0,0.9285714285714286
1,4,1,1.0
1,4,2,0.8947368421052632
1,4,3,1.0
1,5,0,0.8823529411764706
1,5,1,0.9642857142857143
1,5,2,1.0
1,5,3,1.0
1,6,0,0.9444444444444444
1,6,1,1.0
1,6,2,0.9655172413793104
1,6,3,1.0
1,7,0,1.0
1,7,1,0.9523809523809523
1,7,2,0.9047619047619048
1,7,3,1.0
1,8,0,1.0
1,8,1,0.9259259259259259
1,8,2,0.967741935483871
1,8,3,0.9333333333333333
1,9,0,1.0
1,9,1,0.8823529411764706
1,9,2,1.0
1,9,3,1.0
2,0,0,1.0
2,0,1,0.9642857142857143
2,0,2,0.9523809523809523
2,0,3,1.0
2,1,0,1.0
2,1,1,0.9259259259259259
2,1,2,1.0
2,1,3,1.0
2,2,0,1.0
2,2,1,1.0
2,2,2,1.0
2,2,3,0.8571428571428571
2,3,0,1.0
2,3,1,0.9130434782608695
2,3,2,0.9545454545454546
2,3,3,1.0
2,4,0,1.0
2,4,1,0.9047619047619048
2,4,2,1.0
2,4,3,0.8666666666666667
2,5,0,1.0
2,5,1,0.9354838709677419
2,5,2,1.0
2,5,3,0.9090909090909091
2,6,0,0.8947368421052632
2,6,1,1.0
2,6,2,1.0
2,6,3,0.875
2,7,0,0.9285714285714286
2,7,1,1.0
2,7,2,1.0
2,7,3,0.9565217391304348
2,8,0,1.0
2,8,1,0.9411764705882353
2,8,2,1.0
2,8,3,0.8235294117647058
2,9,0,1.0
2,9,1,0.8928571428571429
2,9,2,1.0
2,9,3,1.0
3,0,0,1.0
3,0,1,1.0
3,0,2,0.9655172413793104
3,0,3,0.9444444444444444
3,1,0,1.0
3,1,1,0.9130434782608695
3,1,2,1.0
