0,0,60.497621170612106
0,1,60.83160463573905
0,2,60.40191551012148
0,3,59.36189733215451
0,4,60.27566657473819
0,5,59.83072539531605
0,6,59.8643929730301
0,7,61.32750485238595
0,8,61.72764703824811
0,9,59.53281230427861
1,0,60.45661072740935
1,1,60.415041380310356
1,2,60.57350628872032
1,3,59.79255506204374
1,4,60.3996264938397
1,5,60.49535799232202
1,6,60.60548215503269
1,7,60.15133869397293
1,8,60.19073056654161
1,9,60.44890577529995
2,0,60.71758066038698
2,1,60.578166206754005
2,2,61.027761255258
2,3,60.337501719028744
2,4,59.01780578387091
2,5,61.19656116612239
2,6,59.84230494347736
2,7,61.486684257900166
2,8,58.254572858704115
2,9,60.80356701825404
3,0,60.14071890093406
3,1,61.247527129780956
3,2,59.411322487921026
3,3,60.217623084573006
3,4,59.48094648140245
3,5,59.93655695484094
3,6,61.09175015082316
3,7,60.07998666890495
3,8,60.5552867309502
3,9,61.255305219116764
4,0,62.16443826443655
4,1,61.36546457012292
4,2,59.625648769491455
4,3,61.58908176292714
4,4,60.79136458015325
4,5,58.51297454741456
4,6,59.25618411392816
4,7,59.82417120584784
4,8,59.37005655937058
4,9,61.144170392414836
5,0,61.607707374646154
5,1,60.655286963933875
5,2,59.54731456001672
5,3,59.957807095204416
5,4,59.115682760349365
5,5,61.016933065702844
5,6,60.43453391781738
5,7,60.37783975713908
5,8,59.315642413919306
5,9,61.383460468793785
6,0,60.50250349320529
6,1,60.500860113185716
6,2,60.064786306121775
6,3,60.117579558794105
6,4,60.64775460147445
6,5,60.4639212362016
6,6,60.45068411852708
6,7,59.53049383026644
6,8,59.89711138429683
6,9,61.37118037794754
7,0,60.63633440019159
7,1,61.8633642131348
7,2,60.234492904903036
7,3,60.136556381972156
7,4,60.93833374453281
7,5,58.847072768366075
7,6,60.13627131277678
7,7,58.96028171499999
7,8,60.77052751331101
7,9,61.067672654912876
8,0,61.57041064316505
8,1,58.51943559759572
8,2,59.49457124060545
8,3,60.163716723662525
8,4,60.441959690881376
8,5,60.1594154192681
8,6,60.67817931153926
8,7,60.95927597004732
8,8,61.002438421423506
8,9,60.5555045035075
9,0,60.17489187426395
9,1,60.00939473226797
9,2,61.23924993275682
9,3,60.89399443985553
9,4,60.756504424612714
9,5,61.08741864110277
9,6,59.005474304233424
9,7,60.603074810965694
9,8,59.872044865923975
9,9,59.94166199702685
