0,9.24416884328535,0,8.39432215902847,0,0,0,9.06916631883296,8.92651784024651,0,9.93357687317689,10.1558436430078,9.01379783006019,9.59928343275532,50.5313577834528,13.6964236309425,0,14.6897644913383,0,9.88107019505782,44.134608651459,11.5883236255291,0,28248.4531857382,0,0,0,8.30907748701214,0,9.49703370109073,0,0,0,6.25777773901888,10.5447926956693,0,0,0,9.99869825032418,0,7.67771466058524,0,9.72065162591777,0,0,0,0,0,46.1890765572876,11.6303588462405,9.32961500519368,8.91918078810014,44.8781290846599,0,9.71542651057296,0,10.1199827054296,10.6426859091292,0,10.5964490754645,8.85853793706172,0,7.78039238332986,0,0,9.30899442447557,0,5.59427133836621,6.15195263108641,0,13.2861900662737,12.138728267338,0,7.89871665913074,0,0,0,0,0,0,0,9.98810042501724,0,7.76321070852865,0,14.0772455889792,9.66720007782158,9.87735900100543,54.6979921889652,0,0,26457.3228236425,0,7.87308864680764,9.92026510582724,0,11.1769382265343,0,9.09963824972056,0
12.1011943658819,0,10.2767105455905,0,10.1260434291596,9.72555480260852,9.10157602705274,12.4502774869143,0,48.2752651597276,9.60225311704609,0,0,9.29408600335223,0,0,12.3781481778225,10.1256973613935,10.0171839551565,0,0,10.1292812571088,13.773584088969,12.0154595802615,9.19451327491372,11.8678903551522,7.99176869901161,0,10.6158986265703,7.8437402869846,9.800599764861,10.6173090226226,9.0815925291531,9.58407047039594,7.06386226930922,14.4617585838527,9.00206489125051,10.340885618229,0,48.9280708659229,0,9.8955340937016,11.9685166026119,15.0344568281808,9.50755049211431,7.92557915634234,9.77887159200215,7.91307836367292,0,0,0,0,0,15.2715227043008,25843.0217804718,9.31150245449317,0,0,10.7930945568942,0,0,52.7498462481533,0,11.4394794548025,8.60405408308027,0,10.8604930754873,0,9.80892652325965,8.89662966498845,0,0,8.29625011539376,11.6115565486859,9.40338091828456,9.29747901630548,9.18027901025796,9.91667398459702,49.0526215885518,10.6563361560475,10.1464064390573,0,5.86457419193005,9.06482313319757,9.34036298402328,0,0,9.95585762509043,0,10.1023005916963,8.1146054641563,9.16798907917029,20.8827337953192,9.94407409360116,0,50.9959286925998,9.31147718717991,13.6466644770509,0,8.30090295976034
6.37582350694812,10.6958796272185,0,13.9563933386137,9.48960928770832,11.8887659294514,7.23302196027975,0,0,0,0,0,0,0,7.68284673480479,10.1817001668012,8.98783624143685,0,0,7.25533798060714,6.79461113768943,0,6.75718290756363,7.30222069564328,0,0,11.3114026195152,0,0,0,8.06160843433271,8.19304840759631,0,0,0,7.78794390603542,7.83032993220264,0,12.268374636832,0,12.7910465112373,0,0,7.1288322136871,0,0,0,0,10.0397962379936,10.4015203714228,8.05605154538918,11.2306516066976,6.72355759928256,0,0,0,0,8.03226951770687,11.8600699152017,7.56991890824587,10.6284885371445,26529.1702399977,13.6080652288925,0,11.4384586121384,15.8720805622114,0,12.8265727722127,0,0,13.5074340540559,7.73420698993692,26223.3007583544,0,0,6.96459532083314,7.92735332759995,15.0182541360843,0,0,6.64975440268811,7.28356682170314,12.2129968597843,0,8.20599012208361,9.83650792757781,13.0008543273596,0,0,10.0406051941667,7.29474486785671,0,0,0,0,19.8457799933856,0,0,0,0
0,0,7.08623786127027,0,0,0,0,25082.8559291685,8.72068877941576,8.04683268404411,0,7.99282696769677,8.92521910698556,0,0,0,0,0,8.20864844153085,24851.5307708491,0,0,0,0,8.81346225351717,8.30654575859362,0,8.01171110016213,12.404277135286,0,0,0,11.4369169003039,0,0,0,27971.8249974624,10.678529383143,0,7.50660213230656,25691.4231852201,6.85397299912454,0,0,14.9421652248219,7.61082508424955,8.99282291133654,7.09919210885125,0,0,0,0,0,9.07280040733395,6.72593327249528,11.1146480872663,13.6940644870817,0,0,0,0,9.41026492510431,0,13.2262845853181,0,0,8.17125793000316,0,0,7.67963067263464,0,0,8.62693731716093,0,7.36339649232534,0,0,0,7.18484671507639,9.82639632454718,0,0,0,0,26551.3054296394,0,0,0,8.13669509480934,0,0,6.99719408578713,7.8386660710875,0,7.4867575890659,0,0,7.94496527665963,13.2974699998784,8.32799813120393
0,16.9339665561211,0,20.276457181524,0,0,0,9.8223159558112,24.5822929484441,0,10.1453366777112,50.6912966376221,26.6408241085064,142.334111165616,23.2326357959376,105.652764126868,0,12.8054539282123,0,25.0147323844739,130.059519142352,10.6024901744987,0,21.0819210142901,0,0,0,25.855601718081,0,16.6296184140759,0,0,0,11.1949237148873,17.310013382397,0,0,0,39.8315714325907,0,10.0215159012764,0,45.4139935242092,0,0,0,0,0,23.7617367406838,11.9504124046184,10.6128225513138,10.8883779010799,32.475604958997,0,16.3906325573696,0,18.0627504285244,22.823513220598,0,22.8913901498956,9.60082139320446,0,9.40883338355521,0,0,17.7951172526389,0,9.76969497259587,184.299317358344,0,20.840230184967,33.0763567842327,0,11.8588058938484,0,0,0,0,0,0,0,48.838216745212,0,12.1705913438623,0,10.4748313158819,18.1155429849954,11.0328485129492,28.4641486096512,0,0,17.1731317854698,0,27.3530818688691,152.150073663067,0,12.7270858813855,0,15.8615708226148,0
22.181900565042,0,24.2784361444599,0,52.9352405735117,103.792089550555,17.8603149310075,17.2564362889759,0,138.272116378983,15.8587258803681,0,0,17.8198452069111,0,0,24.2912689324228,300.024119493435,16.3106109891949,0,0,52.2109786614852,17.943440158158,17.8750240844097,18.1262162377998,39.4776578742066,22.2567297912468,0,17.5759431851492,10.6307546301093,18.4412621532179,56.2263516414718,24.1869803221469,21.250719329186,11.4322742972075,17.5159451727034,18.0930556403106,26.2162733946666,0,60.4713161798535,0,19.1591322018314,26.4617670122855,17.3254104756762,300.210614232145,12.0248479960401,24.5745232003547,23.3150319961897,0,0,0,0,0,30.6375417061837,17.4382491651815,18.3125500522019,0,0,38.5761179921977,0,0,104.609812563049,0,21.3018695600576,302.522727538717,0,46.7908563208538,0,17.2022445129113,42.0884884614582,0,0,18.2308630681829,25.8309714586844,16.8465622508114,17.9913040719768,1462.99966337139,17.6190588294855,60.6167295216246,16.8018616843423,39.503442471518,0,9.87938727400356,77.1102361942591,23.057378131499,0,0,16.2690017743741,0,16.0897655835655,18.368625700646,17.9771129211015,30.5409843176005,16.6016526371472,0,129.896757647407,25.3518341056523,486.536777970306,0,27.8063054300447
10.6258916677459,12.6075841550249,0,15.0205438919663,17.1634741850681,14.9428971024416,18.9622674226409,0,0,0,0,0,0,0,14.7053806081603,13.6681260007527,11.4233790852609,0,0,9.97689780506997,11.1800300093034,0,10.867338658289,15.0341725725134,0,0,10.4270580985007,0,0,0,14.0243003829256,9.43705580207791,0,0,0,31.5060705744415,11.3658454408219,0,12.1361765619347,0,19.1837329543447,0,0,12.9075400919286,0,0,0,0,13.930404316642,22.593365623317,18.61328161987,30.8475141048386,11.728298641288,0,0,0,0,14.4374328797658,15.8355742430808,11.4488424702402,24.6033922827095,17.6646998321938,40.5397403020528,0,19.7653722438046,12.9362643126565,0,13.9108584612348,0,0,9.69093318492243,9.69719178342992,20.4136119304221,0,0,37.3016145219633,12.6357148967518,44.236517799278,0,0,12.5121214558372,10.0919269376732,24.3312316222222,0,9.66456189750972,24.8896610126363,16.1744421182605,0,0,14.2816786709355,11.3863979836013,0,0,0,0,10.5640409904344,0,0,0,0
0,0,9.85064071360519,0,0,0,0,17.983001217964,27.0630819466533,10.472592816682,0,11.355580662882,12.7967094813694,0,0,0,0,0,9.24013163126713,18.2622415921885,0,0,0,0,10.1303098938579,13.6998323256146,0,12.094985503199,22.0594745182888,0,0,0,14.3806180637546,0,0,0,21.4919036578294,11.9665022978296,0,12.9010809524144,16.6971777301667,14.6130301831111,0,0,10.1067071749084,16.0697135194225,10.0403411165388,11.576700739979,0,0,0,0,0,9.95986893804727,14.7647392277293,31.763247122829,14.8947960494364,0,0,0,0,10.8890974936773,0,11.0968034952424,0,0,13.0149953203778,0,0,9.96938642522276,0,0,11.4299024164634,0,11.3370064674126,0,0,0,13.7940565514661,14.0157383669114,0,0,0,0,18.4244818004704,0,0,0,27.439688586521,0,0,11.6032629411197,13.8016043816529,0,11.0962489649118,0,0,11.7800407592432,23.8229307521236,10.2849752206429
0,0.000287953415714373,0,0.000208398044399377,0,0,0,0.00478579875786154,0.00011986038491905,0,0.00424986481107094,0.00024465208053972,0.000389043474979768,0.0109142605459243,0.000189581610008292,0.000326516269978324,0,0.00529265614375312,0,0.000334482826456313,9.5507300495823e-05,0.00501405150625101,0,1.11629281930228e-16,0,0,0,0.00052696440319652,0,0.000787415396295692,0,0,0,0.00555696727762728,0.0006549348227201,0,0,0,0.00034868992645005,0,0.00490535637273306,0,0.00227333041559808,0,0,0,0,0,0.000256633852795982,0.00680503459412359,0.00233728989869276,0.00958477207111689,0.000268661541600039,0,0.000285493304089181,0,0.0006610155667427,0.00032562531206211,0,0.000481728900086633,0.00476238250059667,0,0.00475318829253283,0,0,0.000650059247411554,0,0.00486224850300701,0.00793234304085594,0,0.000289264670852484,0.000246258830690441,0,0.0100738354913501,0,0,0,0,0,0,0,0.000289809387256474,0,0.0103149835110943,0,0.00352633692227464,0.000878698913387864,0.00260127794038912,0.000605999667726887,0,0,1.60374521286586e-15,0,0.0108642196785376,0.00040147235269118,0,0.00693470321743896,0,0.000341756949648703,0
0.000206466382961185,0,0.000150390745224961,0,0.000650059247411554,0.000199154306409756,0.000646068319248879,0.000371680217828062,0,0.000751525921568327,0.000285493304089181,0,0,0.000640605440900644,0,0,0.000363047628587899,0.000285493304089181,0.00028941556933815,0,0,0.000650059247411554,0.000277643704497747,0.000213704466014676,0.000279887213882181,0.000273681155023859,0.00013392199159174,0,0.000655989208117005,0.00760069540267979,0.000278451677697794,0.000381303134989597,0.000287506949328493,0.000200850319533977,0.0102151046929118,0.000238399805280573,0.000283611081411808,0.000364884332106455,0,0.000157801977014588,0,0.000510310142610074,0.000650059247411554,0.000645947059407956,0.000342158871135652,0.0103917422218169,0.000156040030912184,0.000107306565148285,0,0,0,0,0,0.000267643541416151,1.58250008410256e-15,0.000467707571251348,0,0,0.000111744813270916,0,0,0.000659990766943586,0,0.00027732838907674,0.000152140490844577,0,0.000787415396295692,0,0.000650059247411554,0.000225142722334776,0,0,0.000608768271073689,0.000113829690799831,0.000296473516529585,0.000847675458798514,0.000633895485808889,0.000650059247411554,0.000183792763155907,0.000800681339680137,0.000377475525566444,0,0.00572657300041328,0.000467246947683955,7.47575351357678e-05,0,0,0.000276624410313007,0,0.000285493304089181,0.000293620695654852,0.000266669069967326,0.000394977643251057,0.000787415396295692,0,0.000264788883604107,0.000467402114769338,0.000242700666684663,0,0.000272406506053594
