0,0,0,1.0
0,0,1,0.875
0,0,2,1.0
0,0,3,1.0
0,1,0,1.0
0,1,1,1.0
0,1,2,0.8461538461538461
0,1,3,1.0
0,2,0,1.0
0,2,1,0.9615384615384616
0,2,2,1.0
0,2,3,0.8
0,3,0,0.8947368421052632
0,3,1,1.0
0,3,2,0.8666666666666667
0,3,3,1.0
0,4,0,1.0
0,4,1,0.95
0,4,2,0.9
0,4,3,0.9666666666666667
0,5,0,0.9642857142857143
0,5,1,0.8888888888888888
0,5,2,0.8666666666666667
0,5,3,1.0
0,6,0,0.9705882352941176
0,6,1,0.9473684210526315
0,6,2,0.8
0,6,3,1.0
0,7,0,0.9473684210526315
0,7,1,0.96
0,7,2,0.96875
0,7,3,0.9583333333333334
0,8,0,0.9166666666666666
0,8,1,1.0
0,8,2,1.0
0,8,3,0.8095238095238095
0,9,0,1.0
0,9,1,0.8888888888888888
0,9,2,1.0
0,9,3,0.875
1,0,0,0.9473684210526315
1,0,1,0.9375
1,0,2,1.0
1,0,3,0.9655172413793104
1,1,0,0.9333333333333333
1,1,1,0.96
1,1,2,0.9642857142857143
1,1,3,0.9411764705882353
1,2,0,0.8571428571428571
1,2,1,1.0
1,2,2,1.0
1,2,3,0.8823529411764706
1,3,0,0.8125
1,3,1,0.9545454545454546
1,3,2,1.0
1,3,3,1.0
1,4,0,0.8695652173913043
1,4,1,1.0
1,4,2,1.0
1,4,3,1.0
1,5,0,0.9333333333333333
1,5,1,1.0
1,5,2,0.8666666666666667
1,5,3,1.0
1,6,0,1.0
1,6,1,0.9310344827586207
1,6,2,0.8461538461538461
1,6,3,1.0
1,7,0,0.7692307692307693
1,7,1,0.9411764705882353
1,7,2,1.0
1,7,3,0.9583333333333334
1,8,0,1.0
1,8,1,1.0
1,8,2,0.96
1,8,3,0.8421052631578947
1,9,0,0.9583333333333334
1,9,1,1.0
1,9,2,0.9444444444444444
1,9,3,0.9583333333333334
2,0,0,0.9545454545454546
2,0,1,1.0
2,0,2,0.8823529411764706
2,0,3,0.9534883720930233
2,1,0,0.8666666666666667
2,1,1,0.9565217391304348
2,1,2,1.0
2,1,3,1.0
2,2,0,1.0
2,2,1,0.9523809523809523
2,2,2,0.8333333333333334
2,2,3,1.0
2,3,0,0.9615384615384616
2,3,1,0.9130434782608695
2,3,2,0.9333333333333333
2,3,3,1.0
2,4,0,1.0
2,4,1,0.9333333333333333
2,4,2,0.9714285714285714
2,4,3,0.9047619047619048
2,5,0,1.0
2,5,1,0.9473684210526315
2,5,2,0.9615384615384616
2,5,3,0.8947368421052632
2,6,0,1.0
2,6,1,0.896551724137931
2,6,2,0.9333333333333333
2,6,3,1.0
2,7,0,0.8571428571428571
2,7,1,1.0
2,7,2,1.0
2,7,3,0.8823529411764706
2,8,0,1.0
2,8,1,1.0
2,8,2,1.0
2,8,3,0.7222222222222222
2,9,0,0.9545454545454546
2,9,1,0.8333333333333334
2,9,2,1.0
2,9,3,1.0
3,0,0,1.0
3,0,1,0.9354838709677419
3,0,2,0.9090909090909091
3,0,3,1.0
3,1,0,1.0
3,1,1,0.9047619047619048
3,1,2,0.9
3,1,3,1.0
3,2,0,0.967741935483871
3,2,1,0.9583333333333334
3,2,2,1.0
3,2,3,0.8
3,3,0,0.8947368421052632
3,3,1,0.95
3,3,2,1.0
3,3,3,0.9629629629629629
3,4,0,0.9523809523809523
3,4,1,0.8
3,4,2,0.96875
3,4,3,1.0
3,5,0,1.0
3,5,1,0.9130434782608695
3,5,2,0.8125
3,5,3,0.9705882352941176
3,6,0,1.0
3,6,1,0.9655172413793104
3,6,2,0.8571428571428571
3,6,3,0.9565217391304348
3,7,0,1.0
3,7,1,0.875
3,7,2,1.0
3,7,3,0.85
3,8,0,0.875
3,8,1,0.9714285714285714
3,8,2,0.8666666666666667
3,8,3,1.0
3,9,0,1.0
3,9,1,0.8947368421052632
3,9,2,1.0
3,9,3,0.9333333333333333
4,0,0,1.0
4,0,1,0.967741935483871
4,0,2,0.9375
4,0,3,0.9705882352941176
4,1,0,1.0
