0,1
1,2
2,1
3,0
4,0
5,1
6,2
7,0
8,1
9,1
10,1
11,0
12,2
13,2
14,2
15,1
16,2
17,1
18,2
19,0
20,2
21,0
22,2
23,2
24,0
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,1
38,2
39,2
40,2
41,2
42,0
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,0
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,0
81,2
82,1
83,2
84,2
85,2
86,2
87,2
88,0
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,0
118,2
119,2
120,2
121,2
122,2
123,0
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,1
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,0
150,2
151,2
152,0
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,0
171,1
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,0
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,0
202,0
203,2
204,0
205,2
206,0
207,0
208,1
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,0
219,2
220,2
221,0
222,2
223,2
224,2
225,0
226,0
227,0
228,1
229,2
230,2
231,2
232,0
233,2
234,0
235,0
236,2
237,2
238,1
239,2
240,2
241,2
242,2
243,0
244,1
245,2
246,2
247,0
248,2
249,2
250,2
251,2
252,0
253,2
254,0
255,2
256,2
257,2
258,2
259,0
260,2
261,2
262,2
263,2
264,2
265,0
266,2
267,2
268,2
269,0
270,2
271,2
272,1
273,2
274,2
275,0
276,2
277,2
278,2
279,2
280,2
281,2
282,0
283,2
284,2
285,2
286,2
287,2
288,0
289,2
290,2
291,2
292,2
293,0
294,0
295,2
296,2
297,2
298,0
299,2
300,2
301,1
302,2
303,2
304,2
305,2
306,0
307,2
308,2
309,2
310,2
311,0
312,2
313,2
314,2
315,2
316,2
317,2
318,2
319,0
320,2
321,2
322,2
323,2
324,2
325,2
326,2
327,0
328,2
329,2
330,2
331,2
332,2
333,2
334,2
335,2
336,2
337,2
338,2
339,2
340,2
341,2
342,2
343,0
344,2
345,0
346,2
347,2
348,0
349,2
350,2
351,2
352,2
353,2
354,2
355,2
356,2
357,2
358,2
359,0
360,2
361,2
362,2
363,2
364,2
365,2
366,2
367,2
368,2
369,2
370,2
371,2
372,2
373,2
374,2
375,2
376,2
377,2
378,2
379,2
380,2
381,2
382,2
383,2
384,2
385,2
386,2
387,2
388,2
389,2
390,2
391,2
392,2
393,0
394,2
395,2
396,2
397,2
398,2
399,2
400,0
401,2
402,2
403,2
404,0
405,2
406,0
407,0
408,2
409,2
410,0
411,2
412,2
413,0
414,2
415,2
416,2
417,2
418,0
419,2
420,2
421,0
422,2
423,2
424,2
425,2
426,2
427,1
428,2
429,2
430,2
431,2
432,2
433,2
434,0
435,2
436,2
437,2
438,2
439,2
440,2
441,2
442,2
443,2
444,2
445,0
446,0
447,0
448,0
449,2
450,0
451,2
452,2
453,2
454,2
455,2
456,2
457,2
458,2
459,2
460,2
461,0
462,2
463,2
464,2
465,0
466,2
467,2
468,2
469,2
470,2
471,2
472,2
473,2
474,2
475,0
476,2
477,2
478,1
479,2
480,2
481,2
482,2
483,1
484,2
485,2
486,2
487,0
488,0
489,2
490,2
491,0
492,2
493,0
494,2
495,2
496,2
497,2
498,2
499,2
500,2
501,2
502,2
503,2
504,0
505,2
506,2
507,2
508,2
509,0
510,2
511,2
512,2
513,2
514,2
515,0
516,0
517,0
518,2
519,2
520,2
521,0
522,2
523,0
524,2
525,2
526,0
527,0
528,2
529,2
530,0
531,0
532,0
533,2
534,2
535,1
536,2
537,2
538,2
539,2
540,2
541,2
542,2
543,2
544,2
545,2
546,2
547,2
548,0
549,0
550,2
551,0
552,0
553,0
554,0
555,0
556,2
557,2
558,2
559,2
560,1
561,0
562,2
563,2
564,2
565,2
566,0
567,0
568,1
569,2
570,0
571,0
572,2
573,0
574,0
575,2
576,1
577,1
578,2
579,2
580,2
581,0
582,2
583,2
584,2
585,2
586,2
587,2
588,1
589,2
590,2
591,2
592,2
593,0
594,2
595,2
596,2
597,2
598,2
599,2
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,1
696,1
697,1
698,1
699,1
700,1
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,2
801,2
802,2
803,0
804,0
805,1
806,1
807,0
808,2
809,2
810,0
811,1
812,0
813,1
814,1
815,1
816,1
817,1
818,1
819,0
820,1
821,2
822,2
823,0
824,2
825,2
826,2
827,0
828,0
829,2
830,2
831,0
832,2
833,1
834,0
835,2
836,2
837,1
838,0
839,2
840,2
841,2
842,2
843,2
844,2
845,1
846,2
847,2
848,2
849,2
850,2
851,2
852,1
853,1
854,2
855,0
856,2
857,2
858,2
859,2
860,2
861,2
862,1
863,0
864,2
865,2
866,2
867,2
868,2
869,2
870,2
871,2
872,0
873,0
874,2
875,2
876,2
877,1
878,2
879,0
880,2
881,2
882,2
883,2
884,0
885,2
886,2
887,2
888,2
889,1
890,2
891,2
892,2
893,1
894,1
895,2
896,2
897,2
898,1
899,2
900,2
901,2
902,0
903,2
904,2
905,2
906,2
907,2
908,1
909,2
910,2
911,2
912,2
913,0
914,2
915,2
916,2
917,2
918,2
919,2
920,2
921,2
922,2
923,1
924,2
925,2
926,0
927,2
928,2
929,2
930,2
931,2
932,1
933,2
934,2
935,2
936,2
937,2
938,0
939,1
940,2
941,2
942,2
943,2
944,2
945,2
946,2
947,2
948,2
949,2
950,2
951,0
952,2
953,0
954,2
955,2
956,0
957,2
958,1
959,1
960,2
961,2
962,2
963,2
964,2
