108,0.9228919718923305,0.367271683635665,0.3688916983841252,0.37051171313258546,4.162205155412321,0.04302929058295657,0.06809020859470571,0.09315112660645486,13.553960120546451,47.57384725902955,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,9.0,13.0,201.0,101.0,34.0,15.384615384615385,9.747097883973636,3.0,8.653465346534654,2.394034018651887,51.0,49.0,50.0,1.0
109,0.9927744539878083,0.367271683635665,0.3688916983841252,0.37051171313258546,4.22158986273189,0.07367867684130491,0.0785879833706149,0.08349728989992489,12.63264956559529,41.08535771324269,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,13.0,219.0,110.0,38.0,16.76923076923077,13.092298653165098,3.0,8.663636363636364,2.094483111445932,57.0,52.0,54.5,2.5
11,0.883721961491576,0.367271683635665,0.3688916983841252,0.37051171313258546,4.002240084022388,0.14837439784936546,0.18888526958388496,0.22939614131840447,4.678617678543272,16.510118175974867,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,12.0,7.0,53.0,27.0,12.0,7.428571428571429,4.370588154508101,3.0,5.185185185185185,1.0899214051527528,14.0,12.0,13.0,1.0
110,0.6390727927547213,0.367271683635665,0.3688916983841252,0.37051171313258546,3.9154707680541176,0.02647761568656115,0.031005416815300446,0.03553321794403974,20.611649782413306,105.67179260375467,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,12.0,207.0,104.0,38.0,17.166666666666668,11.589027377461647,3.0,8.278846153846153,2.0260644437375417,57.0,46.0,51.5,5.5
111,0.8471460081459878,0.367271683635665,0.3688916983841252,0.37051171313258546,4.028295078161356,0.0737273061096273,0.12625432209932863,0.17878133808902996,6.709837683651803,25.196357773103788,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,13.0,187.0,94.0,28.0,14.307692307692308,8.515909232675723,3.0,8.25531914893617,2.3742240399256715,50.0,43.0,46.5,3.5
112,0.9521953766259577,0.367271683635665,0.3688916983841252,0.37051171313258546,4.198556540451145,0.053602372793860376,0.061042228289509115,0.06848208378515785,15.598961625547417,53.18221917503487,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,14.0,15.0,271.0,136.0,42.0,18.0,13.386560424545209,2.0,10.676470588235293,2.7756354676244768,77.0,58.0,67.5,9.5
113,0.9566172292852868,0.367271683635665,0.3688916983841252,0.37051171313258546,4.200980360443172,0.06157349471855866,0.06304026095681214,0.06450702719506562,15.174702876637038,51.46493815088336,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,14.0,15.0,279.0,140.0,54.0,18.533333333333335,15.134361198573558,2.0,9.871428571428572,2.557462071057547,75.0,64.0,69.5,5.5
114,0.8499431123430717,0.367271683635665,0.3688916983841252,0.37051171313258546,4.097346165424265,0.04955563215428427,0.0600003390335031,0.07044504591272194,14.165638495283817,54.12307839240545,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,14.0,239.0,120.0,42.0,17.0,13.32559299136172,3.0,8.858333333333333,2.2630946118583335,63.0,56.0,59.5,3.5
115,0.9304448940240344,0.367271683635665,0.3688916983841252,0.37051171313258546,4.1489431711931966,0.05098207583202896,0.08890511494553444,0.1268281540590399,10.465594635292344,36.20149728326539,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,17.0,225.0,113.0,42.0,13.176470588235293,13.160704853811401,2.0,8.831858407079647,2.5690556608997404,57.0,55.0,56.0,1.0
116,0.7745085286615678,0.367271683635665,0.3688916983841252,0.37051171313258546,4.010526005352553,0.033705393314609644,0.07138591542371242,0.1090664375328152,10.84959860869554,45.33131581326011,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,13.0,183.0,92.0,32.0,14.0,9.922778767136677,3.0,8.141304347826088,2.2193884867680307,47.0,44.0,45.5,1.5
117,0.9285950940151024,0.367271683635665,0.3688916983841252,0.37051171313258546,4.169363780392715,0.04601530638598739,0.06663470573708397,0.08725410508818054,13.935607334697282,48.63484651923719,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,12.0,163.0,82.0,28.0,13.5,9.561206339508978,3.0,7.634146341463414,1.953809256997857,45.0,36.0,40.5,4.5
118,0.7219280948873623,0.367271683635665,0.3688916983841252,0.37051171313258546,3.9915217898612685,0.01840177604989135,0.03780969714079063,0.057217618231689915,19.09372857971182,86.47500356321383,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,15.0,169.0,85.0,26.0,11.2,7.959899496852961,3.0,8.529411764705882,2.703323598370837,49.0,35.0,42.0,7.0
119,0.9754383526853787,0.367271683635665,0.3688916983841252,0.37051171313258546,4.213156393391699,0.058404335272758345,0.0696853514083755,0.08096636754399267,13.997753228925246,46.4619604446334,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,14.0,247.0,124.0,44.0,17.571428571428573,14.816565467236256,3.0,8.64516129032258,2.102968517807306,66.0,57.0,61.5,4.5
12,0.932269191548067,0.367271683635665,0.3688916983841252,0.37051171313258546,4.04542827483087,0.14458679933461038,0.19424430883189348,0.24390181832917657,4.799467212987376,16.027028549789076,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,13.0,8.0,63.0,32.0,14.0,7.75,3.929058411375428,3.0,5.78125,1.5152222403000821,17.0,14.0,15.5,1.5
120,0.9754383526853787,0.367271683635665,0.3688916983841252,0.37051171313258546,4.189183446172793,0.07062919055703354,0.09365829862728248,0.11668740669753142,10.414863039175852,34.31351135553573,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,12.0,243.0,122.0,38.0,20.166666666666668,11.473399186330479,3.0,8.80327868852459,2.2638982202919156,62.0,59.0,60.5,1.5
121,0.9962572968375276,0.367271683635665,0.3688916983841252,0.37051171313258546,4.226784676826398,0.034134386131469796,0.07687601212582562,0.11961763812018145,12.959273891664917,42.02256712667867,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,12.0,14.0,227.0,114.0,34.0,16.142857142857142,10.91432311137946,3.0,8.675438596491228,2.429697887634793,61.0,52.0,56.5,4.5
122,0.8175566363115494,0.367271683635665,0.3688916983841252,0.37051171313258546,4.044579470341652,0.046143633867924194,0.08038055808459355,0.1146174823012629,10.17107439651193,40.146808020839345,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,13.0,201.0,101.0,34.0,15.384615384615385,11.351302612736442,2.0,8.871287128712872,2.2456266246549275,52.0,48.0,50.0,2.0
123,0.890851296603444,0.367271683635665,0.3688916983841252,0.37051171313258546,4.126494009614646,0.024684452942134172,0.07176067910349415,0.11883690526485413,12.414198245234651,45.08935469165109,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,12.0,13.0,257.0,129.0,46.0,19.692307692307693,14.2471838803572,2.0,9.310077519379846,2.2509203961157005,65.0,63.0,64.0,1.0
124,0.9849900098451574,0.367271683635665,0.3688916983841252,0.37051171313258546,4.2103320809426705,0.07138814979241204,0.08206132101718255,0.09273449224195307,12.003097167286809,39.30404764532331,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,12.0,257.0,129.0,38.0,21.333333333333332,13.04692386052062,4.0,8.705426356589147,2.1545088858369303,65.0,63.0,64.0,1.0
125,0.992183779438731,0.367271683635665,0.3688916983841252,0.37051171313258546,4.183789151574802,0.07688276780595782,0.11579801997862527,0.1547132721512927,8.568227501833578,27.561830268990764,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,13.0,14.0,299.0,150.0,50.0,21.285714285714285,15.957213198463714,3.0,9.0,2.227105745132009,82.0,67.0,74.5,7.5
126,0.9909324035683699,0.367271683635665,0.3688916983841252,0.37051171313258546,4.154117930925146,0.12258924013426142,0.14421786475792064,0.16584648938157986,6.871079427168863,21.933382058224165,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,11.0,213.0,107.0,38.0,19.272727272727273,12.128785512842123,3.0,7.859813084112149,1.826331792290147,57.0,49.0,53.0,4.0
127,0.9754383526853787,0.367271683635665,0.3688916983841252,0.37051171313258546,4.225515608213526,0.05666821117942611,0.05732613658654895,0.05798406199367179,17.01559551658774,56.69451055054613,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,12.0,17.0,281.0,141.0,42.0,16.470588235294116,12.471698063822572,2.0,9.921985815602836,2.963300158537106,71.0,69.0,70.0,1.0
128,0.8634979738266906,0.367271683635665,0.3688916983841252,0.37051171313258546,4.099975031981741,0.03573054490500649,0.07092633395964576,0.10612212301428503,12.174575021993753,45.63152890429211,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,19.0,299.0,150.0,34.0,15.68421052631579,10.224082157126803,2.0,10.966666666666667,3.5859292922321946,85.0,64.0,74.5,10.5
129,0.8554508105601306,0.367271683635665,0.3688916983841252,0.37051171313258546,4.079815249835558,0.05117607665382806,0.08303895283926943,0.1149018290247108,10.301801519775244,38.829541185526764,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,15.0,255.0,128.0,38.0,16.933333333333334,10.926827332558869,2.0,9.890625,2.8510808668599705,64.0,63.0,63.5,0.5
13,0.9594423211075276,0.367271683635665,0.3688916983841252,0.37051171313258546,4.073321550950983,0.10285177600085849,0.19352416227124225,0.284196548541626,4.95773917761638,16.09038991978201,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,13.0,8.0,63.0,32.0,14.0,7.75,4.175823272122517,3.0,5.65625,1.4055553840030637,17.0,14.0,15.5,1.5
130,0.9998153271549207,0.367271683635665,0.3688916983841252,0.37051171313258546,4.198285066586957,0.0571977558678336,0.10893365268265987,0.16066954949748613,9.178204370577138,29.361631237590654,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,14.0,10.0,179.0,90.0,40.0,17.8,12.56821387469198,3.0,7.655555555555556,1.6135613551748134,48.0,41.0,44.5,3.5
131,0.9043814577244937,0.367271683635665,0.3688916983841252,0.37051171313258546,4.077144140559932,0.13240803848317828,0.1346407092792581,0.1368733800753379,6.716998614800206,23.5646610881618,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,16.0,183.0,92.0,20.0,11.375,5.732309743899051,3.0,9.402173913043478,3.3396816517404235,49.0,42.0,45.5,3.5
132,0.9775387286988189,0.367271683635665,0.3688916983841252,0.37051171313258546,4.16931460202648,0.10168575655370304,0.11562751878703592,0.1295692810203688,8.454204837684538,27.603946766394856,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,14.0,235.0,118.0,32.0,16.714285714285715,9.727931592133267,3.0,9.466101694915254,2.695514803790689,60.0,57.0,58.5,1.5
133,0.9849900098451574,0.367271683635665,0.3688916983841252,0.37051171313258546,4.2027509447186,0.06957140623645497,0.08964245724125286,0.10971350824605075,10.987985382799966,35.89550123791845,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,13.0,187.0,94.0,30.0,14.307692307692308,9.57066523999741,2.0,8.76595744680851,2.340328818117794,47.0,46.0,46.5,0.5
134,0.9832692110965187,0.367271683635665,0.3688916983841252,0.37051171313258546,4.1950484217082895,0.06706053081489927,0.09562418150292595,0.12418783219095264,10.282641855255328,33.587521065615555,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,13.0,199.0,100.0,32.0,15.23076923076923,10.799956169097996,3.0,8.27,2.1347365176995496,51.0,48.0,49.5,1.5
135,1.0,0.367271683635665,0.3688916983841252,0.37051171313258546,4.213408638417329,0.0674291465136081,0.0939947536973671,0.1205603608811261,10.638891647290004,34.187106322587674,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,13.0,14.0,229.0,115.0,34.0,16.285714285714285,10.739969216692858,2.0,9.321739130434782,2.5075462667263304,60.0,54.0,57.0,3.0
136,0.9992612140227841,0.367271683635665,0.3688916983841252,0.37051171313258546,4.240017004541663,0.05992196430465757,0.06664760159581684,0.07337323888697611,14.993205908335389,48.62524251318725,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,14.0,15.0,343.0,172.0,62.0,22.8,19.94392137970866,2.0,10.348837209302326,2.3440545367319436,88.0,83.0,85.5,2.5
137,0.9998961234639353,0.367271683635665,0.3688916983841252,0.37051171313258546,4.256445909429752,0.037943118702252754,0.05085360614887913,0.0637640935955055,19.662246184403074,64.03773562157883,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,14.0,17.0,333.0,167.0,50.0,19.529411764705884,15.993078087497814,2.0,10.52694610778443,2.7939506321372574,91.0,75.0,83.0,8.0
138,0.8297494277867028,0.367271683635665,0.3688916983841252,0.37051171313258546,4.066591051716422,0.03677530142424157,0.07056176818497706,0.10434823494571255,11.759192677988482,45.87245624917402,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,15.0,245.0,123.0,46.0,16.266666666666666,13.142636299041714,3.0,9.024390243902438,2.5035370576305054,63.0,59.0,61.0,2.0
139,0.992183779438731,0.367271683635665,0.3688916983841252,0.37051171313258546,4.222499694255106,0.0532391804018868,0.07708747729832144,0.10093577419475608,12.870881422141643,41.90454828759476,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,17.0,333.0,167.0,50.0,19.529411764705884,15.815545766405702,3.0,10.017964071856287,2.8860039170949876,94.0,72.0,83.0,11.0
14,0.9933418121880535,0.367271683635665,0.3688916983841252,0.37051171313258546,4.13079653207553,0.16361847663094675,0.16994867222721943,0.1762788678234921,5.844951885590297,18.4611899508855,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,14.0,8.0,73.0,37.0,18.0,9.0,5.916079783099616,3.0,5.702702702702703,1.1824131272555327,19.0,17.0,18.0,1.0
140,0.9209394481940656,0.367271683635665,0.3688916983841252,0.37051171313258546,4.150767978923319,0.03693624649747029,0.07757486138544278,0.11821347627341527,11.871622220737649,41.63498939020139,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,16.0,283.0,142.0,40.0,17.625,12.92707913644842,2.0,10.049295774647888,2.766315149086715,76.0,65.0,70.5,5.5
141,0.9999884584088952,0.367271683635665,0.3688916983841252,0.37051171313258546,4.250069931062049,0.03552621075881657,0.05732191946154375,0.07911762816427093,17.445132120527987,56.698755086761786,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,15.0,12.0,239.0,120.0,48.0,19.833333333333332,14.752589226603202,3.0,8.816666666666666,2.061485440701006,65.0,54.0,59.5,5.5
142,0.9021932572871765,0.367271683635665,0.3688916983841252,0.37051171313258546,4.146374158818803,0.058945927935914355,0.06322249058307028,0.0674990532302262,14.270131546016092,51.31371560361074,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,14.0,251.0,126.0,34.0,17.857142857142858,10.266847776474828,2.0,9.555555555555555,2.7008392450988197,66.0,59.0,62.5,3.5
143,0.8861256474645222,0.367271683635665,0.3688916983841252,0.37051171313258546,4.088739208294815,0.04824242989781791,0.10478983128440422,0.16133723267099054,8.456217904001946,30.562255149912954,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,9.0,13.0,235.0,118.0,34.0,18.0,11.12170435195558,3.0,8.779661016949152,2.343890700076275,61.0,56.0,58.5,2.5
144,0.9475511987417433,0.367271683635665,0.3688916983841252,0.37051171313258546,4.184565346060905,0.02413495841587654,0.0703892447955341,0.11664353117519166,13.461590637805244,45.987340206902424,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,18.0,279.0,140.0,44.0,15.444444444444445,13.263241694507176,2.0,9.485714285714286,2.9410535388474903,76.0,63.0,69.5,6.5
145,0.7179100158694782,0.367271683635665,0.3688916983841252,0.37051171313258546,3.921598415601361,0.02630358985105996,0.10371499238281401,0.18112639491456806,6.921950234732301,30.88934710525753,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,9.0,14.0,191.0,96.0,32.0,13.571428571428571,10.452028413623056,2.0,8.520833333333334,2.3227998849568503,50.0,45.0,47.5,2.5
146,0.9915697693063807,0.367271683635665,0.3688916983841252,0.37051171313258546,4.24621473127155,0.03875240799330992,0.05275843014952786,0.06676445230574579,18.794527556943514,61.689571746939,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,12.0,15.0,353.0,177.0,50.0,23.466666666666665,16.788355752988107,2.0,10.259887005649718,2.586410812532897,93.0,83.0,88.0,5.0
147,0.932269191548067,0.367271683635665,0.3688916983841252,0.37051171313258546,4.0955240886419695,0.0754712668827544,0.14414849502079496,0.21282572315883552,6.467422302352704,21.944418473724394,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,9.0,13.0,219.0,110.0,44.0,16.76923076923077,13.779325908229586,3.0,8.027272727272727,1.9514986824074507,58.0,51.0,54.5,3.5
148,0.968562600558214,0.367271683635665,0.3688916983841252,0.37051171313258546,4.202598160807694,0.04578657782734652,0.073367831865216,0.10094908590308549,13.201461402560726,44.07974827702044,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,13.0,16.0,251.0,126.0,32.0,15.625,10.421582173547355,3.0,9.444444444444445,2.832788618662658,68.0,57.0,62.5,5.5
149,0.9949041692998883,0.367271683635665,0.3688916983841252,0.37051171313258546,4.227519886043237,0.05736990123562258,0.0747876753713479,0.09220544950707321,13.303049792092464,43.223909563871864,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,11.0,13.0,301.0,151.0,62.0,23.076923076923077,19.40048190702623,2.0,9.086092715231787,1.9596607266538044,79.0,71.0,75.0,4.0
15,0.7745085286615678,0.367271683635665,0.3688916983841252,0.37051171313258546,3.8974883522454853,0.1530867152566171,0.18442356853077935,0.2157604218049416,4.199617949222723,16.933734925873686,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,10.0,6.0,37.0,19.0,12.0,6.0,3.265986323710904,3.0,4.526315789473684,0.9385555000066846,10.0,8.0,9.0,1.0
150,0.9128699190400287,0.367271683635665,0.3688916983841252,0.37051171313258546,4.179168892090734,0.029147569758000813,0.04110441906399087,0.05306126836998093,22.20855907533649,79.46345058339762,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,9.0,13.0,257.0,129.0,48.0,19.692307692307693,15.725455186683861,1.0,9.286821705426357,2.0007510157752697,65.0,63.0,64.0,1.0
151,0.9915697693063807,0.367271683635665,0.3688916983841252,0.37051171313258546,4.215249076514837,0.06482656551685029,0.08372408490624039,0.1026216042956305,11.843303756819848,38.503607543976614,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,13.0,16.0,325.0,163.0,58.0,20.25,17.33313301166295,2.0,10.0920245398773,2.5351753994834874,94.0,68.0,81.0,13.0
152,0.832722637493494,0.367271683635665,0.3688916983841252,0.37051171313258546,4.049564682000421,0.03513884012076662,0.09056134760777024,0.14598385509477385,9.195121975217225,35.5211371018834,0.0,0.162913,0.5,-4.129410053212306e-15,-5.918508220058081e-17,1.3322676295501896e-15,-3.0,-2.04,-1.9999999999999998,8.0,12.0,143.0,72.0,22.0,11.833333333333334,6.656241849238619,3.0,7.763888888888889,2.22668822067634,39.0,32.0,35.5,3.5
