0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.545886053512,0,0,0,0,0,0,0,0,305.519551210621,0,0,0,0,0,0,0,0,0,0,8.24822769376346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,8.26875443256431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23713574169167,0,0,0,260.804425123357,0,0,0,0,8.238451294172,0,8.42974480723143,0,0,8.53601911662393,0,0,0,3,0,0,0,0,8.40854057235325,0,0,0,0,0,8.27339174150477,0,0,0,0,0,0,0,0,0,8.2498115142379,0,8.29780629732021,0,0,8.19708520721851,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8.32429959634279,0,0,0,0,0
0,3,3,3,3,8.6207445296909,3,3,3,8.56735478705544,0,3,3,3,3,8.77891391364243,0,3,8.52116760691367,8.29278514949439,3,3,0,3,0,3,3,3,0,8.26415802188374,3,3,3,3,0,0,3,3,3,8.55207835822271,3,3,0,3,3,13.2386256993428,3,3,0,0,3,3,0,0,0,0,3,3,8.35623345740136,8.71065478415737,3,3,3,8.44143663759851,3,3,3,3,0,0,3,3,3,3,3,8.68874903110536,0,3,0,8.40489178410971,3,3,0,3,3,8.3906190249367,3,3,0,8.37099752069598,3,0,3,0,3,3,8.1537637284473,3,0,8.52707959317939
8.17707806379206,8.50456207523118,12.9070207181517,8.58030412393118,0,0,0,0,8.20049378881721,3,3,8.53527801272955,0,8.05182725436274,8.63716824531302,3,3,0,3,3,12.8130491589046,8.32921648674495,3,0,3,0,0,0,3,3,8.38964062793804,0,8.52718306100646,14.0276947798738,3,3,0,3.3884746996203,0,3,8.74360268934632,0,3,8.06822909130316,8.74844143295796,0,0,0,3,3,0,8.54266651584459,3,3,3,3,0,0,3,3,8.34460627327057,8.59796696125762,8.36958561980667,3,8.54541559753997,0,0,0,3,3,8.89042062993711,0,8.46113307317135,13.4313307420323,8.18556438970129,3,3,0,3,3,0,8.79954438184572,3,7.9549720904347,8.7604773460796,0,0,0,3,3,8.57552770194988,3,0,3,0,0,3,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2910631151898,0,0,0,0,0,0,0,0,10.4177688826755,0,0,0,0,0,0,0,0,0,0,25.7571660134174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,25.8866450924634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4975618327136,0,0,0,10.4123249401777,0,0,0,0,25.6777387537544,0,26.2103022478498,0,0,30.5220723647439,0,0,0,3,0,0,0,0,27.4267088722421,0,0,0,0,0,25.6322568559074,0,0,0,0,0,0,0,0,0,28.1564118611996,0,26.540840570248,0,0,26.0220067838798,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26.2713870805399,0,0,0,0,0
0,3,3,3,3,26.951692655953,3,3,3,27.508096854349,0,3,3,3,3,27.8732292971508,0,3,27.5561642729882,26.7561870641691,3,3,0,3,0,3,3,3,0,26.199759869285,3,3,3,3,0,0,3,3,3,27.660075938954,3,3,0,3,3,24.2754795177011,3,3,0,0,3,3,0,0,0,0,3,3,26.7143791791075,31.1259052313015,3,3,3,26.5065190741597,3,3,3,3,0,0,3,3,3,3,3,28.236792701812,0,3,0,25.7432103685393,3,3,0,3,3,27.8257135178842,3,3,0,27.251547541115,3,0,3,0,3,3,26.2377820751644,3,0,27.2775108405222
28.7262315274264,29.1237954787923,24.7437243095618,28.4539703285979,0,0,0,0,28.1283628121034,3,3,28.4443008075781,0,31.1735648489142,27.7942804836751,3,3,0,3,3,28.7153496817817,28.8706664613662,3,0,3,0,0,0,3,3,27.2204146890569,0,27.8710266537347,27.3084989785325,3,3,0,11.3773473148681,0,3,29.443219016581,0,3,27.9424344290821,30.5165233278258,0,0,0,3,3,0,28.1862206250468,3,3,3,3,0,0,3,3,28.3537384491802,29.0014590872315,27.8194190980604,3,26.2517327150822,0,0,0,3,3,29.2760045191063,0,26.9359260825023,26.4492025340996,28.5331898498439,3,3,0,3,3,0,29.4436503273882,3,28.3540417413336,28.6118980000672,0,0,0,3,3,27.4377345691767,3,0,3,0,0,3,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48203502604949e-06,0,0,0,0,0,0,0,0,2.19534235582978e-06,0,0,0,0,0,0,0,0,0,0,0.000472564725695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0.000472564725695291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488908528788915,0,0,0,2.28608489241401e-06,0,0,0,0,0.000466563318360536,0,0.000472564725695291,0,0,0.000582613723374004,0,0,0,3,0,0,0,0,0.00047423791007693,0,0,0,0,0,0.000472564725695291,0,0,0,0,0,0,0,0,0,0.000528266347257525,0,0.000472564725695291,0,0,0.000472564725695291,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.000472564725695291,0,0,0,0,0
