0,0,37.2548107383725,36.1433899629145,28.1268600992299,0,0,0,0,0,35.4790081949666,0,0,37.8486301722186,36.0474449378281,0,0,0,0,0,0,0,0,0,0,0,0,30.5748242741344,0,0,0,0,0,0,31.1109029947813,0,0,0,0,0,0,0,36.6365949455286,41.7983513405485,0,0,0,0,0,0,38.681357426874,0,37.5579261713533,0,0,0,0,0,0,0,0,36.7301356350894,0,0,0,0,0,0,0,0,0,0,35.8805856661303,0,0,0,0,0,0,0,0,38.9374782570534,0,35.3515460791952,30.3755241713636,0,0,0,36.5331598086984,0,0,0,0,0,34.8882148854387,38.4136379886298,0,0,0,0
0,0,3,0,0,0,37.3402080292234,0,3,0,0,34.8404490783791,0,0,0,0,0,0,37.3634990377806,3,0,0,37.3089946428144,38.5222988627116,35.8053566666366,0,0,3,0,0,0,3,33.3108743979514,34.9613893279279,0,35.2571888610784,3,0,0,36.1645789654605,36.6704237230834,3,0,3,0,0,0,3,3,0,0,3,3,0,0,34.0114246298726,0,0,3,36.4894028231551,38.5102867086021,0,37.2626289228814,35.6926058530115,0,0,3,37.8948275621972,0,3,3,0,0,0,35.7539226016414,0,0,35.2756247827942,0,0,0,3,0,0,0,0,3,0,0,3,28.6976564928859,0,0,0,0,0,0,0,36.5652090988555,0
0,3,0,3,3,3,3,3,131.726553793675,0,3,3,3,3,3,3,3,3,3,239.142553432749,3,3,0,0,3,0,3,0,0,3,3,0,3,0,3,3,0,3,3,3,3,0,3,0,3,3,3,0,0,3,0,0,0,3,3,3,0,3,0,3,3,3,3,0,0,3,0,0,122.234219218065,13914.4831691233,30186.4967672769,3,3,0,3,3,0,3,3,3,3,0,3,3,3,3,0,0,3,0,3,0,3,0,3,3,0,3,0,3
35.3988471860704,940.039049348618,0,0,0,31.606106593789,30.9352418727974,29264.5698514754,0,3,0,0,769.184763102147,0,0,33.8489650173548,13950.1418334363,30335.977432154,24.0026503440399,0,0,26605.2991180963,3,3,0,3,778.426897354229,23.0614539591483,3,420.491828986531,36.8672428965053,29081.2784984771,0,3,0,0,125.068495460001,854.301652159951,14464.1886215987,22.1156960397211,0,26316.0381995952,0,0,35.9655543999877,703.207294740222,24.7578916748084,290.727381433159,97.8368117569059,0,3,28534.2097453452,0,27.6667613406983,0,0,3,13061.8522316435,271.324255328336,23.7377565932534,0,0,0,3,3,25.5462770831358,26649.3460696156,3,3,0,0,787.577221432603,0,3,0,32.5641797091269,3,20.3758757115811,289.510721191676,114.572324050607,28534.9031286422,0,0,0,0,33.01989055981,124.0152742515,3,23.6573532636946,14732.0896958683,0,3,0,3,0,0,3,30222.1276975576,3,13861.3980014235
0,0,8.10761247732917,7.38521774060777,6.92367088662547,0,0,0,0,0,7.49270978166876,0,0,6.94425927861679,7.86775187170845,0,0,0,0,0,0,0,0,0,0,0,0,7.72170689795863,0,0,0,0,0,0,7.4274302224851,0,0,0,0,0,0,0,7.40967507518081,8.05849191937094,0,0,0,0,0,0,8.25569002697476,0,7.79220781607153,0,0,0,0,0,0,0,0,7.48123012050163,0,0,0,0,0,0,0,0,0,0,7.19294170124764,0,0,0,0,0,0,0,0,7.59226016151601,0,6.95894029080256,7.22897675829121,0,0,0,7.12297306147261,0,0,0,0,0,6.99674597774623,8.35919981570851,0,0,0,0
0,0,3,0,0,0,7.69144517766455,0,3,0,0,6.70281188456995,0,0,0,0,0,0,7.52889873245094,3,0,0,7.69767687236585,7.91635989148479,7.53933987862016,0,0,3,0,0,0,3,7.73376039355832,7.27806465635579,0,7.31751768016496,3,0,0,7.35014972449571,7.69098685767915,3,0,3,0,0,0,3,3,0,0,3,3,0,0,7.22108427432153,0,0,3,7.51508105037434,8.32703106714142,0,7.15522640772149,7.15862335517516,0,0,3,7.79159525333432,0,3,3,0,0,0,8.0797942424821,0,0,7.0445468441444,0,0,0,3,0,0,0,0,3,0,0,3,7.10416772996735,0,0,0,0,0,0,0,7.49431470945008,0
0,3,0,3,3,3,3,3,8.40179861794577,0,3,3,3,3,3,3,3,3,3,6.46528469701914,3,3,0,0,3,0,3,0,0,3,3,0,3,0,3,3,0,3,3,3,3,0,3,0,3,3,3,0,0,3,0,0,0,3,3,3,0,3,0,3,3,3,3,0,0,3,0,0,8.30890881225753,9.20749056878313,10.7108793315796,3,3,0,3,3,0,3,3,3,3,0,3,3,3,3,0,0,3,0,3,0,3,0,3,3,0,3,0,3
6.94239589630483,8.24456222213889,0,0,0,7.59864071493491,19.0838562069491,9.19228744033147,0,3,0,0,7.20031940466345,0,0,7.61927035682468,9.24178069336541,11.5358535032968,8.71513177846582,0,0,10.1992786272762,3,3,0,3,8.35872639003373,10.9060482902374,3,6.14123178616606,7.59924998794211,10.6100999423471,0,3,0,0,8.57858733861531,7.2595363473799,9.53357662276353,8.67749149835917,0,9.42991789762232,0,0,7.85371943580525,7.85723556354431,13.6996696455598,6.78251672883722,7.86276142528698,0,3,9.9855782134822,0,7.04382499220766,0,0,3,9.28237520842643,5.72316292858026,9.07489601887954,0,0,0,3,3,7.06621155073213,9.08827867288329,3,3,0,0,7.30411480779582,0,3,0,8.18082231978124,3,17.3158977771773,5.72995546363075,8.20328404194114,10.7707677994606,0,0,0,0,7.06167859945143,8.44679714399121,3,8.94679074716279,10.5371675848213,0,3,0,3,0,0,3,9.09720073283385,3,8.60233336575166
0,0,0.000117656332351082,0.000138903532042736,0.000151306958898786,0,0,0,0,0,0.000106296715010509,0,0,0.000104367093256746,0.0001926647595525,0,0,0,0,0,0,0,0,0,0,0,0,0.00013361627020596,0,0,0,0,0,0,0.000127372688497307,0,0,0,0,0,0,0,0.000136411411133678,0.000131766877533906,0,0,0,0,0,0,0.000117639095644696,0,0.000133991214271151,0,0,0,0,0,0,0,0,0.000140393075900807,0,0,0,0,0,0,0,0,0,0,0.000109756474633152,0,0,0,0,0,0,0,0,0.000133034478919133,0,0.000114288227646773,0.000130876497233603,0,0,0,0.000132354144590195,0,0,0,0,0,0.000106997684328369,0.000144148222585456,0,0,0,0
0,0,3,0,0,0,0.000129684890285272,0,3,0,0,0.000106997684328369,0,0,0,0,0,0,0.000136682756985312,3,0,0,0.000107760259854272,0.000141137401261924,0.000133473390533225,0,0,3,0,0,0,3,0.000115671737447632,0.000109756474633152,0,0.000112579411286719,3,0,0,0.000139096902799639,0.000129684890285272,3,0,3,0,0,0,3,3,0,0,3,3,0,0,0.000116259432457207,0,0,3,0.000132655035929772,0.000129684890285272,0,0.000133148204211938,0.000106997684328369,0,0,3,0.00013386341022241,0,3,3,0,0,0,0.000137752135374708,0,0,0.000108066898902271,0,0,0,3,0,0,0,0,3,0,0,3,0.000136151260618041,0,0,0,0,0,0,0,0.000164420808252258,0
