0,0,0,0.9047619047619048
0,0,1,0.9166666666666666
0,0,2,1.0
0,0,3,1.0
0,1,0,0.9523809523809523
0,1,1,1.0
0,1,2,1.0
0,1,3,0.8571428571428571
0,2,0,1.0
0,2,1,1.0
0,2,2,0.8666666666666667
0,2,3,1.0
0,3,0,1.0
0,3,1,0.8518518518518519
0,3,2,1.0
0,3,3,1.0
0,4,0,0.8888888888888888
0,4,1,1.0
0,4,2,1.0
0,4,3,1.0
0,5,0,1.0
0,5,1,1.0
0,5,2,0.9166666666666666
0,5,3,0.9310344827586207
0,6,0,1.0
0,6,1,0.9545454545454546
0,6,2,1.0
0,6,3,1.0
0,7,0,1.0
0,7,1,0.9545454545454546
0,7,2,0.9
0,7,3,0.9565217391304348
0,8,0,1.0
0,8,1,1.0
0,8,2,0.9714285714285714
0,8,3,0.9375
0,9,0,0.8125
0,9,1,1.0
0,9,2,1.0
0,9,3,1.0
1,0,0,1.0
1,0,1,0.9565217391304348
1,0,2,0.9722222222222222
1,0,3,0.9444444444444444
1,1,0,1.0
1,1,1,0.972972972972973
1,1,2,0.8125
1,1,3,1.0
1,2,0,1.0
1,2,1,0.9090909090909091
1,2,2,0.9333333333333333
1,2,3,1.0
1,3,0,1.0
1,3,1,0.9565217391304348
1,3,2,0.9090909090909091
1,3,3,1.0
1,4,0,1.0
1,4,1,1.0
1,4,2,0.9523809523809523
1,4,3,1.0
1,5,0,0.9565217391304348
1,5,1,1.0
1,5,2,0.8181818181818182
1,5,3,1.0
1,6,0,0.9523809523809523
1,6,1,1.0
1,6,2,1.0
1,6,3,0.9565217391304348
1,7,0,0.9285714285714286
1,7,1,0.8888888888888888
1,7,2,1.0
1,7,3,1.0
1,8,0,0.9743589743589743
1,8,1,1.0
1,8,2,0.9655172413793104
1,8,3,0.8333333333333334
1,9,0,0.9
1,9,1,1.0
1,9,2,0.8636363636363636
1,9,3,1.0
2,0,0,1.0
2,0,1,0.9444444444444444
2,0,2,1.0
2,0,3,0.8695652173913043
2,1,0,0.9411764705882353
2,1,1,0.9705882352941176
2,1,2,1.0
2,1,3,0.8461538461538461
2,2,0,0.9375
2,2,1,0.9523809523809523
2,2,2,0.9615384615384616
2,2,3,1.0
2,3,0,0.9375
2,3,1,1.0
2,3,2,1.0
2,3,3,0.8333333333333334
2,4,0,1.0
2,4,1,1.0
2,4,2,1.0
2,4,3,0.9090909090909091
2,5,0,1.0
2,5,1,0.967741935483871
2,5,2,0.9285714285714286
2,5,3,1.0
2,6,0,0.9047619047619048
2,6,1,1.0
2,6,2,1.0
2,6,3,0.9705882352941176
2,7,0,1.0
2,7,1,0.95
2,7,2,1.0
2,7,3,0.8571428571428571
2,8,0,1.0
2,8,1,1.0
2,8,2,1.0
2,8,3,0.8461538461538461
2,9,0,1.0
2,9,1,1.0
2,9,2,0.875
2,9,3,0.9629629629629629
3,0,0,0.9629629629629629
3,0,1,0.9
3,0,2,1.0
3,0,3,1.0
3,1,0,1.0
3,1,1,0.96
3,1,2,0.8235294117647058
3,1,3,1.0
3,2,0,0.95
3,2,1,1.0
3,2,2,0.7647058823529411
3,2,3,0.9666666666666667
3,3,0,0.9230769230769231
3,3,1,1.0
