0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.37582350694812,42.9674839810634,1.61386813609659e-05,0.570743563345386,0.922012061403509,0.223021582733813,0.463595152398234,0.179856115107914,0.0647482014388489,0.287769784172662,0.22830081258734,0.134944504045279,0.189174032409267,0.204500845386367,6.31818181818182,19.8571428571429,0.318181818181818,0.447788502295425,4.30853045064952,0.149723699301428,0.53361581083884,0.429976817681919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58181108053385,2.9571961448407,0.0166745251100461,0.402481447124304,0.742305313733885,0.209150326797386,0.482209991678559,0.156862745098039,0.183006535947712,0.261437908496732,0.0881284975863984,0.161663369296632,0.161661750947465,0.16632375560947,8.05263157894737,51.0,0.157894736842105,0.367922308929033,5.78216426430712,0.15436876504988,0.588684882864937,0.353556566310975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.08623786127027,60.0430151551972,2.30086079078846e-05,0.586871601481778,0.96078431372549,0.217105263157895,0.424738580156295,0.164473684210526,0.0921052631578947,0.302631578947368,0.250562673130194,0.155353499037041,0.17667533259054,0.24801588435277,6.90909090909091,21.7142857142857,0.318181818181818,0.387872828619011,5.37324991191231,0.155629139072848,0.544318934039418,0.414694016518122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29729555434528,4.06336067652188,0.0141308194298927,0.393092268998796,0.675907090492103,0.222222222222222,0.497717684238301,0.150326797385621,0.143790849673203,0.254901960784314,0.0762954419240463,0.168604005730161,0.176402968506111,0.273242873162293,8.05263157894737,51.0,0.157894736842105,0.386040877448269,5.41191685027301,0.152906776745786,0.603258360266473,0.435452979546632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3301641790877,3.07944506667405,0.0310525297355002,0.379761904761905,0.89520358868185,0.217687074829932,0.480715236319808,0.170068027210884,0.156462585034014,0.272108843537415,0.074737377944375,0.181402787078073,0.184170117322291,0.185817805383023,7.73684210526316,49.0,0.157894736842105,0.381101366136766,5.53514492753623,0.158605908116671,0.595713791911511,0.375492694208459
