0,0,0,0.8857142857142857
0,0,1,0.6086956521739131
0,0,2,0.875
0,0,3,0.5
0,1,0,0.9230769230769231
0,1,1,0.6666666666666666
0,1,2,0.7916666666666666
0,1,3,0.896551724137931
0,2,0,0.7
0,2,1,0.9166666666666666
0,2,2,0.6666666666666666
0,2,3,0.8636363636363636
0,3,0,0.6666666666666666
0,3,1,0.6818181818181818
0,3,2,0.8235294117647058
0,3,3,0.918918918918919
0,4,0,0.8148148148148148
0,4,1,0.5
0,4,2,1.0
0,4,3,0.7222222222222222
0,5,0,0.9444444444444444
0,5,1,0.65
0,5,2,0.75
0,5,3,0.9285714285714286
0,6,0,0.9393939393939394
0,6,1,0.7647058823529411
0,6,2,0.8235294117647058
0,6,3,0.7878787878787878
0,7,0,0.7916666666666666
0,7,1,0.6
0,7,2,0.9411764705882353
0,7,3,0.7272727272727273
0,8,0,0.8378378378378378
0,8,1,0.7058823529411765
0,8,2,0.967741935483871
0,8,3,0.6
0,9,0,0.7692307692307693
0,9,1,0.9393939393939394
0,9,2,0.896551724137931
0,9,3,0.52
1,0,0,0.7857142857142857
1,0,1,0.6
1,0,2,0.8333333333333334
1,0,3,0.9310344827586207
1,1,0,0.7222222222222222
1,1,1,0.9166666666666666
1,1,2,0.7647058823529411
1,1,3,0.7586206896551724
1,2,0,0.8148148148148148
1,2,1,0.6470588235294118
1,2,2,0.7
1,2,3,0.9444444444444444
1,3,0,0.9428571428571428
1,3,1,0.7272727272727273
1,3,2,0.6923076923076923
1,3,3,0.8666666666666667
1,4,0,0.84
1,4,1,0.7037037037037037
1,4,2,0.6666666666666666
1,4,3,0.9393939393939394
1,5,0,0.6842105263157895
1,5,1,0.8484848484848485
1,5,2,0.9375
1,5,3,0.5625
1,6,0,0.8636363636363636
1,6,1,0.6206896551724138
1,6,2,0.8787878787878788
1,6,3,0.875
1,7,0,0.6956521739130435
1,7,1,0.975609756097561
1,7,2,0.9090909090909091
1,7,3,0.8571428571428571
1,8,0,0.7241379310344828
1,8,1,0.6521739130434783
1,8,2,0.96875
1,8,3,0.875
1,9,0,0.8888888888888888
1,9,1,0.6842105263157895
1,9,2,0.9736842105263158
1,9,3,0.625
2,0,0,0.8518518518518519
2,0,1,0.5454545454545454
2,0,2,0.9666666666666667
2,0,3,0.6190476190476191
2,1,0,0.96
2,1,1,0.6896551724137931
2,1,2,0.9354838709677419
2,1,3,0.5333333333333333
2,2,0,0.9523809523809523
2,2,1,0.5
2,2,2,0.75
2,2,3,0.7666666666666667
2,3,0,0.5789473684210527
2,3,1,0.9655172413793104
2,3,2,0.9285714285714286
2,3,3,0.7105263157894737
2,4,0,0.76
2,4,1,0.7407407407407407
2,4,2,0.90625
2,4,3,0.75
2,5,0,0.875
2,5,1,0.6111111111111112
2,5,2,0.8863636363636364
2,5,3,0.7142857142857143
2,6,0,0.8620689655172413
2,6,1,0.7368421052631579
2,6,2,0.9428571428571428
2,6,3,0.7058823529411765
2,7,0,0.71875
2,7,1,0.7037037037037037
2,7,2,0.6666666666666666
2,7,3,0.9230769230769231
2,8,0,0.4782608695652174
2,8,1,0.92
2,8,2,0.95
2,8,3,0.84375
2,9,0,0.8620689655172413
2,9,1,0.6190476190476191
2,9,2,0.96875
2,9,3,0.6666666666666666
3,0,0,0.7083333333333334
3,0,1,0.75
3,0,2,0.5333333333333333
3,0,3,0.9696969696969697
3,1,0,0.9428571428571428
3,1,1,0.75
3,1,2,0.7931034482758621
3,1,3,0.625
3,2,0,0.8787878787878788
3,2,1,0.5714285714285714
3,2,2,0.84375
3,2,3,0.8571428571428571
3,3,0,0.7894736842105263
3,3,1,0.782608695652174
3,3,2,0.9032258064516129
3,3,3,0.7407407407407407
3,4,0,0.8275862068965517
3,4,1,0.6521739130434783
3,4,2,1.0
3,4,3,0.8235294117647058
3,5,0,0.75
3,5,1,0.6190476190476191
3,5,2,0.9230769230769231
3,5,3,0.8787878787878788
3,6,0,0.6190476190476191
3,6,1,0.8275862068965517
3,6,2,0.8
3,6,3,0.9714285714285714
3,7,0,0.8666666666666667
3,7,1,0.9459459459459459
3,7,2,0.5769230769230769
3,7,3,0.8181818181818182
3,8,0,0.6666666666666666
3,8,1,0.8648648648648649
3,8,2,0.7619047619047619
3,8,3,0.9166666666666666
3,9,0,0.6666666666666666
3,9,1,0.9310344827586207
3,9,2,0.8461538461538461
3,9,3,0.8235294117647058
4,0,0,0.5882352941176471
4,0,1,0.8695652173913043
4,0,2,0.9166666666666666
4,0,3,0.7916666666666666
4,1,0,0.8666666666666667
4,1,1,0.65
4,1,2,0.8148148148148148
4,1,3,0.782608695652174
4,2,0,0.9393939393939394
4,2,1,0.6666666666666666
4,2,2,0.8181818181818182
4,2,3,0.5263157894736842
4,3,0,0.7368421052631579
4,3,1,0.84375
4,3,2,0.6842105263157895
4,3,3,1.0
4,4,0,0.9333333333333333
4,4,1,0.9696969696969697
4,4,2,0.6296296296296297
4,4,3,0.84
4,5,0,0.9090909090909091
4,5,1,0.631578947368421
4,5,2,0.8787878787878788
4,5,3,0.8666666666666667
4,6,0,0.7096774193548387
4,6,1,0.6190476190476191
4,6,2,0.9
4,6,3,1.0
4,7,0,0.8
4,7,1,0.7222222222222222
