0,0,59.15873511617986
0,1,58.47305136152072
0,2,59.519808615475256
0,3,59.0608932244309
0,4,58.974137254479075
0,5,58.93079059288078
0,6,59.00496976132119
0,7,59.18388903472591
0,8,59.00596931936349
0,9,58.16003092214782
1,0,59.1999036907629
1,1,59.448333941395624
1,2,59.829077309333414
1,3,58.47500851611434
1,4,57.859219207176835
1,5,58.96595710002097
1,6,59.13000688457773
1,7,59.686167609558765
1,8,57.81106822697468
1,9,59.05979494924503
2,0,58.59058916319708
2,1,57.652584341052545
2,2,58.61832938377488
2,3,58.97213975858147
2,4,59.79538479392561
2,5,58.7936861688303
2,6,58.42497249631617
2,7,59.66286532460376
2,8,59.15350740999548
2,9,59.72774246509083
3,0,59.74687714325566
3,1,58.844790115730945
3,2,58.82460574899509
3,3,57.99700102579393
3,4,59.39005092838572
3,5,58.432386804752454
3,6,59.82974626830185
3,7,59.33109236449463
3,8,58.18325373050505
3,9,58.759518587061635
4,0,58.33397624573109
4,1,57.79802423963813
4,2,59.41589350991144
4,3,59.74785728893609
4,4,58.53582731942011
4,5,58.962208420225906
4,6,58.85799970069345
4,7,59.79925674094301
4,8,59.75112661546585
4,9,58.20462205614933
5,0,58.28222946957436
5,1,59.53342863207921
5,2,58.896021843574076
5,3,57.8962116730237
5,4,59.092688587692706
5,5,59.814183146477646
5,6,59.557214195078714
5,7,59.13026924678684
5,8,59.679991310789205
5,9,57.46671054835936
6,0,59.52959403711981
6,1,58.857730977555775
6,2,58.6005319928244
6,3,58.559421073355935
6,4,59.767048748738986
6,5,57.41797204425771
6,6,58.756523651461244
6,7,60.180303357954685
6,8,59.31766122245887
6,9,58.469596099925276
7,0,57.29040517427134
7,1,59.977241182751584
7,2,58.584989682477726
7,3,58.793379779154144
7,4,58.507954209883984
7,5,58.99592392700086
7,6,58.73668945488362
7,7,59.417611352376476
7,8,59.39302731697937
7,9,59.80616068723259
8,0,57.81090989141999
8,1,58.17366756790783
8,2,57.11471849658956
8,3,59.565594507276195
8,4,59.744969234526195
8,5,59.7019670913737
8,6,60.22217056503486
8,7,59.358221315634346
8,8,59.06849199505383
8,9,58.67040396177537
9,0,59.558061183966885
9,1,59.73963731840226
9,2,58.37765899230898
9,3,59.10377738851643
9,4,58.91569845229826
9,5,58.072312274671674
9,6,59.72011576619777
9,7,58.5716621467993
9,8,59.08918191596945
9,9,58.075799037663046
