2.98995195401886e+27,0.254183972904296,1.9231965787311e-68,0.12233193645623,0.232313104064516,0.0555555555555556,0.107845470316864,0.418888888888889,0.282222222222222,0.677777777777778,0.060179012345679,0.145955113029635,0.145952873777733,0.193830270948915,1.125,900.0,0.00125,0.141406588184103,21.5758639995928,0.21692497837103,0.679839193225101,0.300735253411823
2.25452113460738,1.23609666607265,0.294619271862677,0.358057512854694,0.70272752279989,0.0533333333333333,0.245595952025023,0.0377777777777778,0.0322222222222222,0.18,0.191904938271605,0.142729422991077,0.142717789204173,0.154927527031888,1.125,900.0,0.00125,0.132553873073807,23.3521234050657,0.208248671363243,0.744065239081698,0.300755820854488
0.201109673856191,0.0379869566551832,0.333333333333334,0.127700543811761,0.127700543811761,0.0477777777777778,0.130205075504027,0.0666666666666667,0.0422222222222222,0.212222222222222,0.122376543209877,0.142718299001789,0.142717789204173,0.102713557206035,1.125,900.0,0.00125,0.132553873073807,23.3521234050657,0.195164998146088,0.798198595354876,0.229475732291608
0.278667313209621,1.79584341554625,9.58544259994504e-35,0.162582887699663,0.322045402734045,0.0544444444444444,0.515251446125725,0.03,0.0322222222222222,0.822222222222222,0.0173617283950617,0.150797150562132,0.150793064165545,0.188499612255117,1.125,900.0,0.00125,0.137026844430239,22.4298048141635,0.230236064763317,0.637397129348012,0.304240120246282
3.54983585952531,1.66635597166438,0.528464670159013,0.218039950062422,0.38083645443196,0.0666666666666667,0.292270608462108,0.0644444444444444,0.03,0.404444444444444,0.0811135802469136,0.147901515258335,0.147894561820298,0.187685187533642,1.125,900.0,0.00125,0.128406373402584,24.3513582063053,0.195901619082932,0.795400646116241,0.354265580766497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50693617843228,3.93234860318498,2.03809125645868e-81,0.0407180360603556,0.234530625001731,0.07,0.80528628525853,0.0366666666666667,0.0366666666666667,0.9,0.00130864197530864,0.150795252721581,0.150793064165545,0.215655702750324,1.125,900.0,0.00125,0.137026844430239,22.4298048141635,0.240462241997281,0.53464968599243,0.367260636658835
0.283340605494133,1.86138214150283,3.77137024092944e-129,0.0290274667426676,0.182477174055981,0.0677777777777778,0.428871095796403,0.0288888888888889,0.0344444444444444,0.831111111111111,0.0155123456790123,0.150799809661342,0.150793064165545,0.168493051797469,1.125,900.0,0.00125,0.137026844430239,22.4298048141635,0.242014584105797,0.630824145029059,0.332667975638869
0.384084573194199,2.91413824338392,9.58544259994504e-35,0.175028447389318,0.337120718449959,0.0666666666666667,0.552818779958994,0.03,0.363333333333333,0.82,0.0179061728395062,0.150794225123539,0.150793064165545,0.137970856641616,1.125,900.0,0.00125,0.137026844430239,22.4298048141635,0.240598195525893,0.654893144260711,0.32350819794353
1.29807751548877,0.156086445202174,4.12368998607915e-16,0.320430239673765,0.728829189804999,0.0855555555555556,0.0925823129036268,0.0488888888888889,0.06,0.304444444444444,0.100416049382716,0.139662016277464,0.156054460461065,0.0901364304631221,1.125,900.0,0.00125,0.132880500618604,23.3521165384801,0.204919045853417,0.782047681669935,0.253208895051373
2.69246888499219,1.52120321530691,0.906790193210468,0.120449438202247,0.293782771535581,0.0533333333333333,0.189662124992043,0.0355555555555556,0.0266666666666667,0.396666666666667,0.0515123456790123,0.142722211181138,0.142717789204173,0.169765335703252,1.125,900.0,0.00125,0.132553873073807,23.3521234050657,0.191763688048449,0.801093353333433,0.31361525331484
