0,1
1,2
2,0
3,2
4,2
5,1
6,2
7,2
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,2
21,2
22,2
24,1
25,1
26,1
27,1
28,0
29,2
30,1
31,1
32,1
33,1
34,0
38,1
40,2
41,1
42,1
43,0
44,1
45,1
46,2
47,1
48,2
49,0
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,2
61,1
62,2
63,1
64,1
65,1
66,0
67,1
68,2
69,1
70,1
71,1
72,1
73,1
75,1
78,1
79,1
80,0
81,2
82,1
83,1
84,1
85,2
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
100,1
101,0
102,2
103,1
104,1
105,1
106,0
107,2
108,1
109,1
111,1
112,2
113,0
114,2
115,1
116,1
117,1
119,2
120,0
121,0
122,1
123,1
124,0
125,2
126,2
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,2
142,1
143,1
144,0
145,2
146,2
147,2
148,0
149,0
151,1
152,1
153,1
155,1
156,1
157,1
158,1
159,1
160,1
161,2
162,1
163,2
164,1
165,2
166,2
167,1
168,1
169,2
170,1
171,1
172,2
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,0
184,1
185,2
186,2
187,1
188,0
189,1
191,0
192,1
194,1
195,0
196,0
198,1
200,2
201,1
202,2
203,1
204,2
205,2
206,1
207,1
208,1
209,1
210,0
211,1
212,1
213,2
214,1
215,0
216,1
217,1
218,1
219,1
220,1
221,1
222,0
223,1
224,1
225,1
226,1
227,0
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,0
243,0
244,1
245,1
246,0
247,1
248,2
249,1
250,2
251,1
252,1
253,1
254,2
255,2
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,2
265,1
266,2
267,1
268,1
269,1
270,1
271,0
272,2
273,2
274,0
275,2
276,2
277,1
278,1
279,2
280,1
281,1
282,1
283,2
284,1
285,2
286,2
287,0
288,1
289,2
290,2
291,1
292,2
293,1
294,1
295,1
296,0
297,2
298,1
299,1
300,2
301,1
302,1
303,1
304,1
305,1
306,1
307,0
308,1
309,0
310,1
311,1
312,1
313,1
314,2
315,1
316,1
317,1
318,1
319,1
320,1
321,2
322,2
323,1
324,1
325,1
326,1
327,0
328,0
329,1
330,1
331,1
332,0
333,1
334,1
335,1
336,1
337,1
338,0
339,1
340,1
341,0
342,1
343,1
344,1
345,0
346,1
347,1
348,1
349,0
350,1
351,1
352,0
353,2
354,0
355,1
356,1
357,2
358,0
359,2
360,1
361,0
362,1
363,1
364,1
365,0
366,1
367,1
368,1
369,0
370,0
371,1
372,1
373,0
374,0
375,1
376,1
377,1
378,0
379,1
380,1
381,1
382,1
383,1
384,0
385,0
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,1
395,1
396,1
397,1
398,0
399,1
400,0
401,1
402,2
403,2
404,0
405,0
406,2
407,2
408,2
409,1
410,2
411,1
412,2
413,2
414,2
415,2
416,1
417,2
418,2
419,2
420,1
421,1
422,0
423,1
424,0
425,1
426,0
427,1
428,1
429,0
430,1
431,2
432,2
433,1
434,2
435,1
436,2
437,0
438,2
439,0
440,1
441,2
442,0
443,1
444,0
445,2
446,0
447,0
448,1
449,1
450,2
451,2
452,0
453,2
454,2
455,2
456,0
457,1
458,0
459,1
460,1
461,0
462,1
463,2
464,1
465,0
466,1
467,2
468,1
469,0
470,0
471,2
472,2
473,2
474,1
475,2
476,2
477,0
478,1
479,1
480,0
481,2
482,1
483,2
484,2
485,2
486,2
487,1
488,2
489,2
490,1
491,2
492,1
493,2
494,2
495,2
496,2
497,2
498,2
499,2
500,1
501,1
502,2
503,1
504,2
505,0
506,2
507,2
508,2
509,2
510,2
511,1
512,2
513,0
514,2
515,1
516,2
517,1
518,1
519,2
520,0
521,0
522,1
523,2
524,0
525,2
526,0
527,1
528,2
529,1
530,2
531,1
532,0
533,1
534,1
535,0
536,2
537,0
538,0
539,1
540,1
541,0
542,0
543,1
544,2
545,2
546,2
547,2
548,0
549,2
550,2
551,0
552,0
553,0
555,0
556,2
557,1
558,2
559,2
560,2
561,0
562,2
563,0
564,0
565,2
566,2
567,2
568,0
569,2
570,0
571,2
572,0
573,2
574,2
575,2
576,0
577,2
578,0
579,2
580,1
581,0
582,2
583,2
584,2
585,2
586,1
587,2
588,2
589,1
590,0
591,0
592,2
593,2
594,0
595,2
597,0
598,0
599,2
600,2
601,0
602,2
603,2
604,1
605,2
606,1
607,1
608,1
609,1
610,2
611,1
612,1
613,2
614,1
615,1
616,1
617,1
618,1
619,1
620,0
621,1
622,1
623,2
624,1
625,0
626,0
627,0
628,1
629,0
630,1
631,2
632,1
633,0
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,0
642,2
643,1
644,0
645,1
646,0
647,0
648,1
649,2
650,1
651,2
652,1
653,1
654,1
655,1
656,2
657,1
658,1
659,0
660,0
661,0
662,0
663,2
664,2
665,0
666,0
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,2
682,0
683,0
684,0
685,1
686,0
687,1
688,1
689,2
690,2
691,1
692,0
693,0
694,0
695,1
696,1
697,2
698,1
699,1
700,2
701,1
702,2
703,2
704,1
705,0
706,1
707,0
708,0
709,2
710,1
711,1
712,1
713,0
714,1
715,1
716,1
717,1
718,1
719,1
720,2
721,0
722,1
723,2
724,2
725,2
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,0
738,1
739,2
740,2
741,0
742,2
743,2
744,0
745,1
746,0
747,2
748,2
749,2
750,0
751,1
752,1
753,1
754,0
755,1
756,0
757,1
758,2
759,1
760,0
761,0
762,0
763,0
764,0
765,1
766,2
767,2
768,1
769,2
770,1
771,0
772,1
773,1
774,2
775,1
776,1
777,0
778,1
779,1
780,0
781,1
782,2
783,2
784,0
785,2
786,0
787,1
788,0
789,2
790,1
791,2
792,2
793,1
794,2
795,1
796,1
797,0
798,1
799,2
800,1
801,1
802,1
803,2
804,1
805,2
806,0
807,2
808,1
809,1
810,2
811,1
812,1
813,0
814,1
815,2
816,2
817,1
818,1
819,1
821,1
822,1
823,1
824,1
825,0
826,1
827,1
828,0
829,0
830,1
831,1
832,1
834,1
835,1
836,1
838,1
839,1
840,1
841,1
842,1
843,1
844,1
845,2
846,1
847,1
849,1
850,2
851,1
852,0
853,1
854,0
855,1
856,2
857,2
858,1
859,1
860,0
868,2
870,0
872,1
874,0
875,1
880,1
881,1
882,0
883,1
884,0
885,1
886,0
887,0
888,2
889,1
890,0
891,1
892,2
893,1
894,1
895,1
896,1
897,1
898,1
899,2
900,1
901,1
902,1
903,1
904,0
905,1
906,1
907,1
908,0
909,0
910,1
911,1
912,1
913,1
915,1
916,1
917,2
918,0
919,1
922,1
923,2
924,1
925,1
926,1
927,0
928,2
929,0
930,1
931,0
932,1
933,1
934,1
935,1
936,1
937,0
938,1
939,2
941,2
942,0
943,2
944,1
946,0
947,2
954,1
955,0
957,2
958,2
960,2
961,2
962,1
963,0
964,1
965,2
966,1
967,0
968,1
969,1
970,0
971,2
973,1
974,1
975,0
976,1
977,2
978,1
980,1
981,0
982,0
983,0
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,0
992,1
995,1
996,1
997,1
998,0
999,1
