0,0,49.75637257300604
0,1,50.24096910080931
0,2,50.825733759131985
0,3,51.67967058851413
0,4,51.10419818127368
0,5,51.16235149460406
0,6,51.23612972628453
0,7,50.367305703162586
0,8,50.76463243253559
0,9,52.47750691428294
1,0,52.217016394815325
1,1,51.984422975307034
1,2,49.82855465272972
1,3,51.84468351862621
1,4,50.74389413958776
1,5,51.712549170127026
1,6,50.64542658661927
1,7,49.69670918916232
1,8,50.3759873549168
1,9,50.43344360320759
2,0,51.790197886175996
2,1,50.27971070675949
2,2,51.19625900553098
2,3,51.058335018077585
2,4,51.04365559002218
2,5,51.14391156760884
2,6,51.33044895557017
2,7,49.03254190385884
2,8,51.52758211622417
2,9,51.07232560142631
3,0,50.81145947969076
3,1,50.607477829639116
3,2,51.01438624396134
3,3,51.04504481418488
3,4,50.34932756621361
3,5,50.450225482050634
3,6,51.190279409860224
3,7,51.86351669599939
3,8,50.38483602539576
3,9,51.82517023644189
4,0,50.49470388516699
4,1,51.71270803037084
4,2,49.85753606068023
4,3,51.198005003763996
4,4,52.41245646133164
4,5,50.938557442936585
4,6,51.68066874501328
4,7,49.81654696530099
4,8,50.46720474557513
4,9,50.83262114666835
5,0,50.837344925345576
5,1,51.94447604767277
5,2,51.32627516579787
5,3,51.14754692435521
5,4,51.962011138386515
5,5,51.05165545160374
5,6,50.65814936678223
5,7,49.396289025641764
5,8,51.16597828298974
5,9,50.03491109766181
6,0,50.988255862414746
6,1,50.99570328704084
6,2,50.55163770062806
6,3,51.721170389086346
6,4,50.66302261862618
6,5,50.739263444006596
6,6,50.49354786612486
6,7,50.36107614125948
6,8,51.30160315255319
6,9,51.65847507817854
7,0,50.53222622019902
7,1,51.930755677258624
7,2,50.857444524510065
7,3,50.54255172565855
7,4,50.4043798251339
7,5,50.343230826152435
7,6,50.63205925440529
7,7,51.67742902840864
7,8,51.535834232939074
7,9,51.133054619672826
8,0,51.77916162617961
8,1,50.75898327102178
8,2,50.99439944710306
8,3,51.02020426036505
8,4,49.90851286106912
8,5,51.36349403925622
8,6,51.48394798505397
8,7,50.60435195794743
8,8,51.095167079768544
8,9,50.43675819162253
9,0,51.0899124811678
9,1,51.53002070304068
9,2,50.65634764679316
9,3,50.41898617696453
9,4,51.132094124225524
9,5,51.64602403160035
9,6,50.14769525400349
9,7,51.145454435628075
9,8,51.004543473356684
9,9,50.67477686454806
